id,has_website,is_scraped,is_filtered
2423179198,,False,False
2547274823,,False,False
2552296132,True,True,False
2608579359,True,True,False
2628882743,True,True,False
2659175265,True,True,False
2674896759,True,True,False
2814861501,,False,False
2829787374,,False,False
2837722149,,False,False
2837722592,,False,False
3124088099,True,True,False
3124182769,,False,False
3166509667,True,True,False
3166509868,,False,False
3210802231,True,True,False
3300516026,,False,False
3340098227,,False,False
3346119610,,False,False
3347586797,,False,False
3359524271,True,True,False
3389157571,True,False,False
3406860928,,False,False
3406884266,True,True,False
3424879266,,False,False
3459785276,,False,False
3476849833,,False,False
3509611017,,False,False
3546389697,,False,False
3617241551,True,True,False
3656819523,,False,False
3718669625,True,True,False
3807281282,True,True,False
3855460826,True,True,False
3988243478,,False,False
4005781777,True,True,False
4011182457,True,True,False
4011182462,,False,False
4040329846,,False,False
4065683889,True,True,False
4092527005,,False,False
4092587390,,False,False
4092587406,,False,False
4092637290,True,True,False
4092637796,,False,False
4140842858,,False,False
4149531639,True,True,False
4149594097,,False,False
4241108508,True,True,False
4280204907,True,True,False
4329272597,,False,False
4347527399,,False,False
4348358606,True,False,False
4373027505,True,False,False
4394196412,,False,False
4438177514,,False,False
4438182311,,False,False
4438216407,,False,False
4484483310,True,True,False
4513408789,True,True,False
4577277790,,False,False
4596555009,True,True,False
4599546813,True,True,False
4616727334,,False,False
4682252138,True,True,False
4688930489,,False,False
4703399050,True,True,False
4720143598,,False,False
4729302092,,False,False
4773480629,True,True,False
4811892726,True,True,False
4817443030,True,True,False
4817497997,True,True,False
4863684828,,False,False
4863684830,True,False,False
4863689827,True,True,False
4945476936,True,True,False
4989942541,,False,False
4990553060,True,False,False
4993381221,True,True,False
5004442324,True,True,False
5033110623,True,True,False
5034139345,,False,False
5047581601,True,True,False
5047599769,,False,False
5089604805,,False,False
5305274056,,False,False
5332960397,True,True,False
5349739039,,False,False
5365678270,True,True,False
5451426114,True,True,False
5493974978,True,True,False
5659441850,True,True,False
5695930993,True,True,False
5751688448,,False,False
5813439253,True,True,False
5890401150,,False,False
5890401151,True,True,False
6019760513,True,True,False
6020811356,True,True,False
6035186686,,False,False
6085989385,,False,False
6164472833,,False,False
6166083936,,False,False
6204156622,True,True,False
6310949162,True,False,False
6491349785,True,True,False
6497908343,True,True,False
6520718675,True,True,False
6549591105,,False,False
6549591110,True,False,False
6566688409,,False,False
6843745592,True,False,False
6846203481,True,True,False
6865723575,,False,False
6875262109,,False,False
6919620521,,False,False
7156035769,True,False,False
7157254526,,False,False
7193109290,True,True,False
7242485553,True,True,False
7267389956,True,True,False
7503475161,,False,False
7503482930,,False,False
7770673145,True,True,False
8512033260,True,False,False
8562757394,True,True,False
8689971922,True,True,False
8866407576,True,True,False
8914126024,True,True,False
8948554873,True,True,False
9036236710,True,True,False
9228519198,True,False,False
9272841509,True,True,False
9394318505,,False,False
9565677349,,False,False
9653790444,True,True,False
9673909178,,False,False
9945628802,,False,False
9951264247,True,True,False
10091936998,,False,False
10091956259,True,True,False
10100514434,True,True,False
10607844225,True,True,False
10776081435,True,True,False
10805255679,,False,False
10982598202,,False,False
11153427965,True,True,False
11160283450,True,True,False
11164794305,,False,False
11182928292,,False,False
11684743776,True,True,False
11777835927,,False,False
11953476034,True,True,False
12079754576,True,True,False
12131122489,True,True,False
12265700201,True,True,False
12416454760,,False,False
12441565163,,False,False
12449415328,True,True,False
12613569103,True,True,False
12749332286,True,True,False
12814805946,True,True,False
12914897231,,False,False
251369014,True,True,False
251369015,True,False,False
251369019,,False,False
252912768,,False,False
252912825,True,True,False
267349350,True,True,False
276660375,True,True,False
289451521,True,True,False
292322726,,False,False
292327261,True,True,False
298915781,True,False,False
353671761,,False,False
422466280,,False,False
426784033,,False,False
427620804,,False,False
461753291,True,True,False
494981743,True,True,False
498740089,True,True,False
506264171,True,True,False
616347926,,False,False
618354424,True,True,False
729993504,,False,False
803004536,,False,False
838559182,,False,False
1014231758,True,True,False
1108400758,True,True,False
1135000712,,False,False
1416362764,True,False,False
1435352582,,False,False
1435465480,,False,False
1435670345,,False,False
1469177190,,False,False
1492836155,,False,False
1563533957,,False,False
1641555077,True,False,False
1647881797,True,True,False
1668439907,,False,False
1754681455,True,True,False
1843121747,,False,False
1894550569,,False,False
1997230018,,False,False
2035693261,,False,False
2268308245,,False,False
2366684290,,False,False
2366734527,True,False,False
2366810664,,False,False
2366815545,,False,False
2366974486,,False,False
2366982931,,False,False
2417371708,True,False,False
2639987735,True,True,False
2641375205,,False,False
2663295307,True,True,False
2681232695,True,True,False
2808612055,,False,False
2907715701,True,False,False
2928174283,True,True,False
2953196591,True,True,False
3012899115,True,True,False
3058060185,,False,False
3100698053,,False,False
3166577290,True,True,False
3181591811,True,False,False
3181627185,True,True,False
3181627186,,False,False
3316182538,True,False,False
3359035951,,False,False
3547897092,,False,False
3662213913,True,True,False
3663404426,True,True,False
3669867676,,False,False
3729000125,True,True,False
3729062828,True,False,False
3751609507,,False,False
3800706387,,False,False
3800722861,,False,False
3892994496,,False,False
4002694690,,False,False
4002694691,,False,False
4002694697,,False,False
4002694699,,False,False
4002694700,,False,False
4096738539,,False,False
4212076940,True,True,False
4212122766,True,True,False
4337100889,True,True,False
4338210189,True,True,False
4344245093,True,True,False
4347468689,,False,False
4353048189,True,True,False
4397901518,,False,False
4417866591,True,True,False
4792257414,,False,False
4798342613,True,False,False
4798342614,True,True,False
4798833589,True,True,False
4926449560,True,True,False
5069266050,,False,False
5092045223,True,True,False
5302149619,,False,False
5337161414,,False,False
5358511495,True,True,False
5579901522,,False,False
5859604916,True,True,False
5972847718,True,True,False
6152337996,,False,False
6336101285,,False,False
6462494675,True,True,False
7104575432,,False,False
7126251691,,False,False
7126251698,True,True,False
7198288363,,False,False
7379186911,True,True,False
7379186912,,False,False
7806266424,True,True,False
8012877728,True,True,False
8033484643,True,False,False
8171482013,,False,False
8448947493,True,True,False
8595790185,,False,False
8595791791,,False,False
8653191152,,False,False
9013467092,True,True,False
9070931950,True,True,False
9679510706,,False,False
9679538218,,False,False
9833793188,,False,False
10839482997,,False,False
11065047756,True,True,False
11266716597,True,True,False
11655919486,,False,False
11687486832,,False,False
12043674697,True,True,False
12085903624,True,True,False
12229714344,True,True,False
12531549017,True,True,False
12641553901,True,True,False
12944810001,True,False,False
310192109,False,False,False
326282572,False,False,False
326284203,,False,False
347848568,,False,False
366962445,True,True,False
367026771,,False,False
367036024,True,True,False
367036060,True,True,False
368197644,,False,False
372580178,,False,False
372760920,,False,False
373417055,True,True,False
415252042,,False,False
415253577,,False,False
415254524,True,True,False
415254864,,False,False
417005868,True,True,False
417128700,,False,False
417128702,,False,False
417175647,,False,False
434348273,,False,False
434348275,,False,False
434348279,,False,False
454099791,True,True,False
465687067,,False,False
482167032,True,True,False
483413988,,False,False
506185094,True,True,False
506185165,,False,False
520245515,,False,False
595033045,,False,False
661105436,True,True,False
664833749,True,False,False
664862345,True,True,False
664931813,,False,False
687866302,True,False,False
687866527,,False,False
687897531,True,True,False
687898318,,False,False
688953178,,False,False
691037506,,False,False
691565364,,False,False
715886453,True,True,False
721965372,,False,False
721965856,,False,False
738014940,,False,False
806388080,True,False,False
806437049,True,False,False
806437087,True,True,False
806437092,True,True,False
806437096,,False,False
821385144,,False,False
832079499,True,True,False
832079665,True,True,False
837273757,,False,False
860954276,,False,False
869973018,,False,False
879605901,,False,False
880836252,,False,False
885850187,True,True,False
939632967,True,True,False
984002812,,False,False
1008534560,,False,False
1181205792,True,True,False
1244413724,,False,False
1259192724,True,True,False
1262094487,,False,False
1267844474,,False,False
1284622227,,False,False
1323230754,,False,False
1327372525,,False,False
1371473058,True,True,False
1371473059,True,True,False
1422950816,,False,False
1422950817,,False,False
1422950832,,False,False
1422957051,,False,False
1422960297,,False,False
1433021177,,False,False
1433676870,True,True,False
1437419652,True,True,False
1437764751,,False,False
1516280690,True,True,False
1516283669,True,True,False
1516284750,True,True,False
1516287313,True,True,False
1540727103,True,True,False
1540727128,,False,False
1562945793,True,True,False
1653259272,,False,False
1696440584,,False,False
1727830709,,False,False
1739279723,True,True,False
1799471310,True,True,False
1875698663,,False,False
1896569234,,False,False
1930440158,True,True,False
1979290046,,False,False
2064656190,,False,False
2242212238,,False,False
2252844230,True,True,False
2254435266,True,True,False
2254698207,,False,False
2279256057,,False,False
2293990071,,False,False
2302149110,,False,False
2320981074,,False,False
2329864476,,False,False
2337638678,,False,False
2338271151,,False,False
2367645846,,False,False
2479326929,,False,False
2524038993,True,True,False
2537662394,,False,False
2618914666,True,False,False
2863106737,True,True,False
2873740901,True,True,False
2892194131,,False,False
2895132247,True,True,False
2925893293,,False,False
2978017045,False,False,False
2978017646,,False,False
2999633001,True,True,False
3008500869,,False,False
3008544881,,False,False
3017142600,,False,False
3020088835,,False,False
3020785753,True,True,False
3022897821,True,True,False
3022936458,True,False,False
3030232013,,False,False
3041823834,,False,False
3044024022,True,False,False
3046484859,True,True,False
3049274742,True,False,False
3049505692,True,True,False
3050568450,True,True,False
3050587429,,False,False
3053462681,True,True,False
3053462682,,False,False
3053943941,,False,False
3057786852,,False,False
3057786857,,False,False
3106072685,True,True,False
3137589863,,False,False
3197541806,,False,False
3239028214,,False,False
3239149699,True,True,False
3239149702,,False,False
3243137286,,False,False
3249411762,True,True,False
3249412175,,False,False
3249412176,True,True,False
3249499626,True,True,False
3253407693,True,True,False
3255525082,True,True,False
3256406528,True,True,False
3256443039,True,True,False
3264174783,,False,False
3279865546,,False,False
3279865555,,False,False
3279872663,,False,False
3279872665,True,True,False
3281627571,True,True,False
3293054568,True,True,False
3293420284,True,True,False
3294194954,,False,False
3296639652,,False,False
3302995837,,False,False
3303130294,True,True,False
3308007340,True,True,False
3309646664,,False,False
3321109679,,False,False
3337977464,True,False,False
3337977478,True,True,False
3337977479,,False,False
3351503551,True,True,False
3410471355,,False,False
3423171714,True,True,False
3450087982,True,False,False
3478122771,True,False,False
3508258228,,False,False
3524352038,True,True,False
3575546296,,False,False
3587466507,,False,False
3587469834,,False,False
3602967409,,False,False
3626234465,True,True,False
3652930250,,False,False
3656266440,,False,False
3656868596,,False,False
3656906490,,False,False
3657865626,,False,False
3657887546,True,False,False
3660304162,True,True,False
3660638934,,False,False
3668715248,,False,False
3676392793,,False,False
3688448893,True,True,False
3688452544,,False,False
3688454560,,False,False
3758966221,,False,False
3760356759,,False,False
3770251467,,False,False
3770251479,,False,False
3839933371,,False,False
3866800667,,False,False
3866800668,True,True,False
3869349163,,False,False
4068804792,True,True,False
4069534609,True,False,False
4070452067,True,True,False
4070515701,True,True,False
4095929635,,False,False
4095973581,True,True,False
4128570497,True,True,False
4128610390,True,True,False
4134065584,,False,False
4171214570,,False,False
4185856383,,False,False
4225655824,True,False,False
4239221342,,False,False
4242867095,,False,False
4244920094,True,True,False
4257873256,True,False,False
4269527202,True,True,False
4318284733,,False,False
4321692108,,False,False
4341029534,True,True,False
4376006795,,False,False
4401116389,True,True,False
4473002659,,False,False
4539975063,,False,False
4577939990,,False,False
4581779494,,False,False
4591086091,,False,False
4613221589,True,False,False
4650159890,,False,False
4694114384,,False,False
4728304830,,False,False
4741707329,True,True,False
4751711980,,False,False
4882826737,,False,False
5032078960,,False,False
5050540871,True,True,False
5277788701,True,True,False
5331957184,,False,False
5554105021,,False,False
5567074955,,False,False
5576763222,True,True,False
5593800680,,False,False
5675882721,True,False,False
5747651522,True,True,False
5834921401,,False,False
5835336601,,False,False
6173322868,True,True,False
6201080924,,False,False
6227647535,,False,False
6227647536,,False,False
6360969097,,False,False
6373165385,True,True,False
6432560831,True,True,False
6475009990,,False,False
6475027135,True,False,False
6683158214,,False,False
6796947687,,False,False
6903780585,,False,False
6903786959,True,True,False
6903790307,,False,False
6951685228,,False,False
7200783384,True,True,False
7788152368,True,False,False
7820970103,True,True,False
7904650084,,False,False
8305759385,,False,False
8416571428,True,True,False
8874310283,,False,False
8880027179,,False,False
8882012690,True,True,False
8883937050,,False,False
8892208217,True,True,False
8910404312,,False,False
8910404313,,False,False
9379081937,True,True,False
9812440060,,False,False
9889728349,True,False,False
9894634490,False,False,False
9894664589,True,True,False
9906441444,,False,False
10031286375,,False,False
10261258727,,False,False
10297112857,,False,False
10729688147,,False,False
10743229369,,False,False
10856630191,True,True,False
10887427388,True,False,False
10913860513,,False,False
10982819141,,False,False
12235896501,,False,False
12367136639,,False,False
12403491211,,False,False
12463977447,True,True,False
12595499445,True,True,False
12806438112,True,True,False
12809030139,,False,False
12809030140,True,True,False
12946276470,True,True,False
12946815413,,False,False
24977794,,False,False
283280945,True,True,False
294260609,True,True,False
294260803,True,False,False
414572686,,False,False
452940825,True,False,False
538128049,,False,False
610419113,,False,False
631879633,True,True,False
841956162,,False,False
1927890173,,False,False
2512557631,,False,False
3089298983,True,True,False
3791465100,True,True,False
4555851890,,False,False
5980972888,True,True,False
6186959209,,False,False
6449551090,True,False,False
6732104217,,False,False
7878846579,,False,False
7885845836,True,True,False
8296723194,True,True,False
8702497739,,False,False
9871642174,True,True,False
9947207808,True,True,False
10746280901,,False,False
12612368413,True,True,False
12613231025,True,True,False
12625594128,,False,False
291544603,,False,False
310532735,,False,False
316964157,,False,False
317472729,True,True,False
321877489,,False,False
325804849,,False,False
325988482,True,True,False
361168771,,False,False
370119463,,False,False
375675393,True,True,False
376659600,,False,False
376659617,,False,False
386899172,,False,False
428844930,True,True,False
429340379,,False,False
429340381,True,True,False
429340453,,False,False
469352657,,False,False
473691831,True,True,False
475944547,,False,False
475944552,,False,False
479246221,,False,False
480315172,True,False,False
485230338,,False,False
539726475,True,False,False
583205152,True,True,False
599349021,True,True,False
653135153,True,True,False
679216679,,False,False
680090196,,False,False
680090199,,False,False
708810400,,False,False
708810403,,False,False
708810406,,False,False
708810409,,False,False
708813434,True,True,False
708817151,,False,False
746707024,True,True,False
746707098,,False,False
746707104,,False,False
765574877,True,True,False
823094868,,False,False
829509679,,False,False
829514908,,False,False
831148017,,False,False
836697505,,False,False
838711303,,False,False
851495416,True,True,False
854529377,,False,False
859253316,,False,False
860219853,,False,False
860340078,,False,False
860695354,,False,False
861343535,,False,False
886099064,,False,False
891313116,,False,False
895661578,,False,False
895661625,,False,False
895661629,,False,False
904412939,,False,False
912318279,,False,False
977580973,,False,False
1075617147,,False,False
1103310035,True,False,False
1108147492,True,True,False
1111527529,,False,False
1113303606,,False,False
1122053057,True,True,False
1122053066,,False,False
1127979867,,False,False
1163215893,True,False,False
1163296925,True,True,False
1197343476,True,True,False
1205953057,,False,False
1259294050,,False,False
1306404465,True,True,False
1307046038,True,True,False
1389926299,,False,False
1401453800,,False,False
1415729875,,False,False
1426065669,,False,False
1480598098,,False,False
1483096185,True,True,False
1487881486,True,True,False
1544434061,,False,False
1658851263,,False,False
1658851322,,False,False
1658851325,,False,False
1658851395,,False,False
1671032814,True,True,False
1671032851,,False,False
1671032911,,False,False
1697747620,True,True,False
1742793288,True,True,False
1866061023,,False,False
1929501442,True,True,False
1975299684,,False,False
1976199291,True,True,False
1976199297,True,True,False
2089208173,,False,False
2089208189,,False,False
2138309867,True,True,False
2275477069,,False,False
2306191246,,False,False
2323060775,,False,False
2332290657,True,False,False
2367987874,,False,False
2375399226,True,True,False
2375425218,True,True,False
2405530013,True,True,False
2409677523,,False,False
2428512044,True,False,False
2476582408,,False,False
2494681326,True,False,False
2523265127,True,False,False
2523374439,True,False,False
2546691456,,False,False
2574806071,True,True,False
2700304618,,False,False
2820208447,,False,False
2848268961,,False,False
2862331001,True,True,False
2965137973,,False,False
2972981639,,False,False
2977447618,True,True,False
3097339591,,False,False
3098514357,,False,False
3100252009,True,True,False
3202234114,,False,False
3358483584,,False,False
3369861693,True,False,False
3372610193,True,False,False
3456886663,True,False,False
3507232083,True,True,False
3585627900,,False,False
3650869825,True,True,False
3656548983,,False,False
3707034503,,False,False
3726453925,True,False,False
3752045762,,False,False
3882472660,True,False,False
3884113761,,False,False
3930314051,True,True,False
3967729490,,False,False
3969244153,,False,False
3971913997,True,True,False
4007471083,,False,False
4014289786,,False,False
4058043493,,False,False
4058068493,True,True,False
4058068494,False,False,False
4134279900,,False,False
4165815183,,False,False
4264275491,True,True,False
4287448825,,False,False
4287483120,True,False,False
4335567289,True,True,False
4357767492,,False,False
4359719542,,False,False
4448409924,,False,False
4485742995,,False,False
4500305887,True,False,False
4500310866,,False,False
4500313453,True,True,False
4500324793,True,True,False
4705254232,,False,False
4836326131,True,True,False
4907309622,True,False,False
5028520722,,False,False
5049950921,True,False,False
5116817383,True,True,False
5151173729,,False,False
5171463136,True,True,False
5372408321,,False,False
5399626476,True,True,False
5462560825,True,True,False
5466573160,True,False,False
5466573161,True,False,False
5475488799,True,False,False
5477520049,True,True,False
5478204696,True,True,False
5478386793,True,True,False
5506735526,,False,False
5525720390,,False,False
5612210496,,False,False
5628575828,True,True,False
5747661582,True,True,False
5762227675,,False,False
6212388585,,False,False
6306631280,,False,False
6328861589,True,True,False
6434184800,True,True,False
6501208640,True,False,False
6726347196,,False,False
6744637516,,False,False
6807656894,,False,False
6916065077,,False,False
6920281757,True,False,False
7052550518,,False,False
7120188942,True,True,False
7187308346,,False,False
7187845521,True,True,False
7200772457,True,False,False
7313088045,,False,False
7661587176,,False,False
7695112031,True,True,False
7988087898,,False,False
8040785468,True,True,False
8043680537,,False,False
8079238366,,False,False
8270256707,,False,False
8294145084,True,False,False
8378854288,,False,False
8458310838,,False,False
8623336525,True,True,False
8684377585,,False,False
8811862448,,False,False
8874567362,,False,False
8878817221,True,True,False
9035487580,True,True,False
9045438789,True,False,False
9047447317,True,False,False
9079807313,,False,False
9104176627,True,True,False
9107506742,True,True,False
9116515873,,False,False
9118461951,True,True,False
9118529931,True,True,False
9119567334,True,True,False
9119598466,,False,False
9132358048,True,False,False
9190501764,True,True,False
9190501766,True,False,False
9235315076,,False,False
9272941757,True,True,False
9310952133,,False,False
9342794177,True,True,False
9344245501,,False,False
9344521444,,False,False
9401083516,True,True,False
9403526012,True,True,False
9428489218,,False,False
9428525517,True,False,False
9462473437,True,True,False
9504239589,,False,False
9520174017,,False,False
9534798904,True,True,False
9591775443,,False,False
9602756995,True,True,False
9605882307,,False,False
9612814117,True,True,False
9690376086,,False,False
9690376102,,False,False
9690376103,,False,False
9835372944,True,False,False
9862625477,,False,False
9936659072,,False,False
10020162040,,False,False
10020757568,True,False,False
10161880669,True,True,False
10198529837,,False,False
10310609837,True,True,False
10326160138,True,True,False
10560068316,True,False,False
10560068317,True,True,False
10634770942,True,False,False
10691229820,True,True,False
10760595165,,False,False
10884744179,True,True,False
10966045460,,False,False
11065490695,True,True,False
11093588684,True,False,False
11148876030,True,True,False
11463200327,,False,False
11525023270,,False,False
11884643969,,False,False
11944742382,,False,False
12022774299,True,True,False
12041587437,,False,False
12613593600,True,True,False
12613620848,True,True,False
12613667733,True,True,False
12703984112,True,True,False
12755472483,,False,False
12771826431,,False,False
12951226105,True,True,False
265064185,,False,False
290287670,,False,False
292179540,True,True,False
292181665,,False,False
292181666,True,True,False
292182324,,False,False
292183626,,False,False
297070214,,False,False
310387732,,False,False
310601691,True,True,False
333129707,,False,False
352804903,,False,False
402922574,,False,False
410725015,,False,False
411045848,,False,False
412815453,True,True,False
412817131,True,False,False
417747420,,False,False
417877586,True,True,False
417877588,,False,False
418361739,,False,False
419327483,True,False,False
419327521,True,False,False
420370213,,False,False
420370237,True,True,False
423801204,True,True,False
428004541,True,True,False
428244212,True,True,False
428479663,,False,False
428804039,True,True,False
428933778,,False,False
428965980,True,True,False
431210787,,False,False
441288618,True,True,False
447957194,True,True,False
447958008,True,False,False
457551755,,False,False
469734890,,False,False
469734891,True,True,False
476639875,,False,False
477535398,True,False,False
482724075,,False,False
495277849,True,True,False
495556619,True,False,False
497304844,True,True,False
599242379,True,True,False
599320201,,False,False
609128005,,False,False
617832677,,False,False
618650775,,False,False
618886594,,False,False
629119177,True,True,False
652559287,True,True,False
661252135,True,True,False
718707720,True,True,False
728370371,True,False,False
747008871,True,True,False
747697701,True,True,False
811598973,,False,False
828022789,,False,False
828159641,True,True,False
847533632,True,False,False
849897780,True,True,False
849910711,,False,False
864657270,,False,False
886598383,True,True,False
895287771,True,True,False
907186181,True,True,False
912526808,,False,False
915323212,True,True,False
918007183,True,True,False
918022476,True,True,False
918612290,True,True,False
919676194,,False,False
919690728,,False,False
927277949,True,True,False
936792978,True,True,False
949448238,,False,False
956119755,True,True,False
972119898,True,True,False
975898621,True,False,False
1013891711,,False,False
1025445796,,False,False
1041063963,,False,False
1061009918,True,True,False
1076819801,True,True,False
1082754805,True,True,False
1103558774,,False,False
1104546246,True,True,False
1105820425,True,True,False
1106875513,,False,False
1125363209,,False,False
1133646787,True,True,False
1150881793,,False,False
1150882026,True,False,False
1207861988,True,True,False
1207862096,True,True,False
1230801025,True,True,False
1235788304,True,True,False
1244874486,True,False,False
1261487839,,False,False
1263305516,True,True,False
1263690648,True,False,False
1274800335,,False,False
1275937401,True,True,False
1319939976,,False,False
1319951496,True,True,False
1350113411,,False,False
1374163195,,False,False
1380911865,,False,False
1388844696,True,True,False
1392885140,True,True,False
1392885143,True,True,False
1394778050,,False,False
1420750117,,False,False
1420759585,True,True,False
1420762787,,False,False
1420920378,,False,False
1423114737,True,True,False
1425180893,True,True,False
1425180905,True,True,False
1432508164,,False,False
1433812389,True,True,False
1433812390,True,True,False
1433812391,True,True,False
1454926721,True,True,False
1519377153,True,True,False
1539636449,True,True,False
1539645226,,False,False
1541546045,True,True,False
1552814775,True,True,False
1555717295,True,False,False
1555726142,True,True,False
1555766425,True,True,False
1555803732,,False,False
1594450071,True,False,False
1598585509,,False,False
1607570004,True,False,False
1623784717,True,True,False
1623824161,,False,False
1625568232,True,True,False
1635770331,True,True,False
1640336585,True,True,False
1642174194,True,True,False
1685638740,,False,False
1785692645,True,True,False
1792784668,True,True,False
1866355300,,False,False
1866367343,,False,False
1933683458,,False,False
1973834231,,False,False
1973868411,,False,False
1978513795,True,True,False
2108024585,True,True,False
2123872819,True,True,False
2135041417,,False,False
2167291594,,False,False
2167296689,True,True,False
2202351701,,False,False
2241361453,,False,False
2279538358,True,True,False
2326082263,True,True,False
2327805030,,False,False
2346531368,True,True,False
2377810785,,False,False
2441718839,True,False,False
2446720650,True,True,False
2455728727,,False,False
2472724085,True,False,False
2489174195,,False,False
2517152910,,False,False
2523496974,,False,False
2533642845,,False,False
2669865508,True,True,False
2684850687,,False,False
2698005868,True,False,False
2776732754,True,True,False
2844173147,True,True,False
2850354167,True,True,False
2850365213,True,True,False
2886713631,,False,False
2936334401,,False,False
2941611501,True,True,False
2941838101,True,True,False
2949382480,True,False,False
2961348214,True,True,False
2968187833,True,True,False
2977336940,,False,False
3003087489,True,True,False
3030092556,True,True,False
3063636756,True,True,False
3137095928,True,True,False
3152678361,True,True,False
3154382455,True,False,False
3233153499,True,True,False
3346641812,True,True,False
3347621374,True,True,False
3348431384,,False,False
3348469312,,False,False
3389304149,True,True,False
3390849438,True,True,False
3395984780,,False,False
3426925912,True,True,False
3525927400,True,True,False
3525927403,True,True,False
3530975492,True,True,False
3543243525,True,True,False
3581245793,True,True,False
3661620662,True,True,False
3662601825,True,False,False
3664389925,True,True,False
3668569678,True,True,False
3685424526,,False,False
3685428086,,False,False
3699775452,True,True,False
3710884641,,False,False
3718586295,True,True,False
3721634748,True,False,False
3785915946,True,True,False
3812606273,True,True,False
3814097040,,False,False
3871115489,,False,False
3888253448,,False,False
3956685676,True,True,False
3981564797,True,False,False
4037354303,True,True,False
4068290216,,False,False
4089070602,,False,False
4111179174,,False,False
4141751989,True,True,False
4166431921,,False,False
4241126394,True,False,False
4261011250,,False,False
4293099689,,False,False
4303132226,,False,False
4363290691,,False,False
4396368305,,False,False
4401137001,,False,False
4411834489,True,True,False
4559495011,True,True,False
4573206211,True,True,False
4634642464,True,False,False
4732220325,True,True,False
4743570059,True,False,False
4744536422,,False,False
4839798224,True,True,False
4861639006,True,True,False
4871242795,True,True,False
4881646326,True,False,False
4881696524,,False,False
4887192403,True,True,False
4904779116,True,True,False
4935349839,True,True,False
4971968420,,False,False
4978363850,,False,False
4988486324,True,False,False
4988568622,True,True,False
5034887462,,False,False
5051689525,True,True,False
5055938495,,False,False
5077723510,True,True,False
5077724337,,False,False
5077724338,,False,False
5111942888,,False,False
5161579822,,False,False
5186344683,True,False,False
5189149885,,False,False
5256731342,,False,False
5256731560,True,False,False
5256731646,True,True,False
5329035228,True,False,False
5351039643,,False,False
5458914501,True,True,False
5459371770,True,True,False
5461735348,,False,False
5461883376,,False,False
5516228975,True,True,False
5525705821,True,True,False
5538625907,True,True,False
5553154460,True,True,False
5574606169,True,True,False
5574658500,,False,False
5634478368,,False,False
5661487909,,False,False
5664696402,True,True,False
5664696403,True,True,False
5678906240,True,False,False
5681891827,True,True,False
5804319742,True,True,False
5812384666,,False,False
5827146723,,False,False
5844725908,,False,False
5862001885,,False,False
5867291462,True,False,False
5927704337,True,True,False
5949368586,,False,False
5989813709,,False,False
6056990756,True,True,False
6066686622,True,True,False
6105211685,True,True,False
6195576914,,False,False
6201442318,True,True,False
6218430950,,False,False
6237209886,,False,False
6268084186,True,True,False
6292731720,True,True,False
6338740848,,False,False
6395749294,,False,False
6411113727,True,True,False
6464693671,,False,False
6510015486,True,True,False
6535934516,,False,False
6535934517,,False,False
6609251388,True,True,False
6640587809,True,True,False
6687455186,True,True,False
6753971713,True,True,False
6790520362,,False,False
6798071141,,False,False
6834339386,True,False,False
6959611207,,False,False
6959946487,True,True,False
7091380485,True,False,False
7093130262,True,False,False
7095318323,True,True,False
7095359510,True,True,False
7104313044,True,True,False
7104582824,True,False,False
7184234298,True,True,False
7237123840,,False,False
7243678418,True,True,False
7252805305,True,True,False
7461720824,True,True,False
7477859735,True,True,False
7484480123,True,True,False
7484489789,True,True,False
7501688641,True,True,False
7549001085,,False,False
7602658789,True,False,False
7604712485,,False,False
7662412292,True,True,False
7740463253,,False,False
7769032129,,False,False
7816286644,,False,False
7849401068,True,False,False
7914061130,True,True,False
7914061131,True,True,False
7977425185,True,True,False
8095138755,True,True,False
8118211375,True,False,False
8131580931,True,True,False
8241503515,,False,False
8241637905,True,True,False
8252847729,True,True,False
8395261244,True,True,False
8431877828,,False,False
8497551219,True,True,False
8497551221,,False,False
8497558291,True,True,False
8539689237,True,True,False
8553100322,True,True,False
8562094903,True,True,False
8728823719,,False,False
8818374156,True,True,False
8851375026,True,False,False
8880782377,True,True,False
8901659235,,False,False
9024633157,True,True,False
9027126624,,False,False
9045124049,True,True,False
9126374080,,False,False
9160394444,,False,False
9170493573,True,True,False
9223280701,,False,False
9429170029,,False,False
9556596729,True,True,False
9578599765,,False,False
9610795517,True,True,False
9610795621,True,True,False
9610795817,True,True,False
9611153817,True,True,False
9628876021,True,True,False
9687476717,True,True,False
9757032939,True,True,False
9838532083,True,False,False
9858420906,,False,False
9936084726,True,True,False
9954734837,True,False,False
9961037888,True,True,False
9961037889,True,True,False
9967428811,,False,False
9979671326,,False,False
9979671327,True,True,False
10032129190,,False,False
10063916052,True,True,False
10067361654,True,True,False
10068109426,True,True,False
10082403116,,False,False
10090396613,True,True,False
10138296917,True,True,False
10200155988,True,False,False
10252971958,,False,False
10253062338,,False,False
10266299743,True,True,False
10302095676,True,False,False
10617723148,True,True,False
10682996783,,False,False
10686375195,True,True,False
10777654647,,False,False
10793211927,,False,False
10793483805,True,True,False
10926192112,True,True,False
11069996817,True,True,False
11091443259,True,True,False
11136690855,True,True,False
11137145605,True,True,False
11204940177,True,True,False
11228594378,,False,False
11307812670,True,False,False
11359189621,,False,False
11405108869,True,False,False
11432111355,True,True,False
11432134769,True,True,False
11502787133,True,True,False
11597487413,True,True,False
11622975292,,False,False
11659854172,,False,False
